Force[kip],Deformation[in]
-29.9055619142927,-0.0167345000000000
-31.3791142981622,-0.0174625000000000
-32.6876994274362,-0.0178270000000000
-34.3074511585172,-0.0189195000000000
-35.5002275982837,-0.0214665000000000
-36.1792394884388,-0.0214645000000000
-37.8506267553986,-0.0225555000000000
-39.2840152244560,-0.0247390000000000
-40.3758587616822,-0.0240095000000000
-41.7619543329892,-0.0258300000000000
-42.4680680668456,-0.0258315000000000
-43.2163770701812,-0.0258300000000000
-44.7331936992427,-0.0258300000000000
-46.0191793655058,-0.0272855000000000
-46.8023851602578,-0.0276500000000000
-48.5929711867721,-0.0291055000000000
-49.8229571101538,-0.0298320000000000
-50.7392429744329,-0.0312910000000000
-52.1736635737685,-0.0323800000000000
-52.2940492767252,-0.0342005000000000
-53.9446787029364,-0.0341990000000000
-55.5835673395968,-0.0352915000000000
-56.0436489630818,-0.0363825000000000
-58.3363782925601,-0.0371120000000000
-59.0769840819425,-0.0374770000000000
-60.0358455354773,-0.0371120000000000
-61.3650969630720,-0.0378400000000000
-62.8199803382530,-0.0378400000000000
-64.2691901073472,-0.0392935000000000
-65.2836582566964,-0.0411140000000000
-65.6751944077603,-0.0418405000000000
-66.6854248971983,-0.0422050000000000
-67.1421738621926,-0.0432975000000000
-69.7094300750109,-0.0451145000000000
-70.8866677455728,-0.0469335000000000
-71.3488965130275,-0.0465715000000000
-73.2550921473476,-0.0469345000000000
-74.3710006700410,-0.0469365000000000
-75.7339463165080,-0.0487535000000000
-76.9685191366071,-0.0491185000000000
-77.4294205146655,-0.0494815000000000
-78.6758891883404,-0.0498445000000000
-80.4389642171933,-0.0520295000000000
-81.3146058338037,-0.0534835000000000
-83.5923791473160,-0.0545745000000000
-83.8218907384509,-0.0545745000000000
-84.4828957278423,-0.0553020000000000
-85.9086803137706,-0.0560280000000000
-87.3762015514936,-0.0563965000000000
-88.6801502121339,-0.0578520000000000
-90.0082824389416,-0.0585795000000000
-91.1030642040048,-0.0589445000000000
-92.5738989335598,-0.0600340000000000
-92.9026690768595,-0.0611265000000000
-94.9804192690071,-0.0611245000000000
-96.1675127021657,-0.0622170000000000
-97.6552675414369,-0.0640345000000000
-98.4900583726011,-0.0643975000000000
-99.5844340590884,-0.0647620000000000
-100.689434628162,-0.0662180000000000
-102.620467444468,-0.0654935000000000
-102.537406043945,-0.0669475000000000
-104.692514972784,-0.0676750000000000
-105.397457492772,-0.0680380000000000
-107.355881083522,-0.0694950000000000
-108.830717995727,-0.0702235000000000
-108.994199113240,-0.0709515000000000
-110.289519554262,-0.0727700000000000
-110.186393944617,-0.0727680000000000
-106.859154745444,-0.0731330000000000
