Deformation[in],Force[kip]
-0.532061619,-28.61031909
-0.531986131,-39.46589976
-0.531910643,-50.32148043
-0.529646007,-375.9889005
-0.529570519,-386.8444812
-0.529495032,-397.7000619
-0.526701981,-799.3565466
-0.526626493,-810.2121273
-0.526551005,-821.067708
-0.526475517,-831.9232887
-0.526400029,-842.7788693
-0.526324542,-853.63445
-0.526249054,-864.4900307
-0.526173566,-875.3456113
-0.526098078,-886.201192
-0.52602259,-897.0567727
-0.525947102,-907.9123533
-0.525871615,-918.767934
-0.506546724,492.4575531
-0.506471236,481.6019724
-0.506395748,470.7463917
-0.50632026,459.8908111
-0.506244773,449.0352304
-0.506169285,438.1796497
-0.506093797,427.324069
-0.506018309,416.4684884
-0.505942821,405.6129077
-0.505867333,394.757327
-0.505791845,383.9017464
-0.505716358,373.0461657
-0.50564087,362.190585
-0.505565382,351.3350044
-0.505489894,340.4794237
-0.505414406,329.623843
-0.505338918,318.7682623
-0.50526343,307.9126817
-0.505187943,297.057101
-0.505112455,286.2015203
-0.505036967,275.3459397
-0.504961479,264.490359
-0.504885991,253.6347783
-0.504810503,242.7791977
-0.502923307,-28.61031909
-0.500583183,-365.1333199
-0.500507696,-375.9889005
-0.500432208,-386.8444812
-0.497563669,-799.3565466
-0.497488181,-810.2121273
-0.497412694,-821.067708
-0.497337206,-831.9232887
-0.497261718,-842.7788693
-0.49718623,-853.63445
-0.497110742,-864.4900307
-0.497035254,-875.3456113
-0.496959766,-886.201192
-0.496884279,-897.0567727
-0.496808791,-907.9123533
-0.477634876,525.0242951
-0.477559388,514.1687144
-0.4774839,503.3131337
