Time[s],Deformation[in]
2120.5,0.265358648
2120.6,0.252364353
2120.7,0.214668229
2120.8,0.155961452
2120.9,0.081991609
2121,9.01936E-11
2121.1,-0.081987257
2121.2,-0.155944895
2121.3,-0.214634048
2121.4,-0.252310775
2121.5,-0.26528823
2121.6,-0.252297429
2121.7,-0.214611342
2121.8,-0.15592015
2121.9,-0.081969911
2122,-9.10471E-11
2122.1,0.08196559
2122.2,0.155903712
2122.3,0.214577404
2122.4,0.252244234
2122.5,0.265218315
2122.6,0.252230983
2122.7,0.21455486
2122.8,0.155879143
2122.9,0.081948368
2123,9.16592E-11
2123.1,-0.081944077
2123.2,-0.155862822
2123.3,-0.214521164
2123.4,-0.252178168
2123.5,-0.265148898
2123.6,-0.252165011
2123.7,-0.214498781
2123.8,-0.155838428
2123.9,-0.081926978
2124,-9.25122E-11
2124.1,0.081922718
2124.2,0.155822224
2124.3,0.214465326
2124.4,0.252112573
2124.5,0.265079976
2124.6,0.25209951
2124.7,0.214443102
2124.8,0.155798004
2124.9,0.081905741
2125,9.31239E-11
2125.1,-0.081901512
2125.2,-0.155781915
2125.3,-0.214409885
2125.4,-0.252047446
2125.5,-0.265011547
2125.6,-0.252034476
2125.7,-0.21438782
2125.8,-0.155757868
2125.9,-0.081884656
2126,-9.39764E-11
2126.1,0.081880456
2126.2,0.155741894
2126.3,0.214354841
2126.4,0.251982783
2126.5,0.264943605
2126.6,0.251969906
2126.7,0.214332933
2126.8,0.155718019
2126.9,0.081863721
2127,9.45877E-11
2127.1,-0.081859551
2127.2,-0.155702159
2127.3,-0.214300189
2127.4,-0.251918582
2127.5,-0.264876148
2127.6,-0.251905797
2127.7,-0.214278438
2127.8,-0.155678454
2127.9,-0.081842935
2128,-9.54397E-11
2128.1,0.081838795
2128.2,0.155662707
2128.3,0.214245927
2128.4,0.251854839
2128.5,0.264809173
2128.6,0.251842145
2128.7,0.214224331
2128.8,0.155639171
2128.9,0.081822298
2129,9.60506E-11
2129.1,-0.081818188
2129.2,-0.155623537
2129.3,-0.214192052
2129.4,-0.25179155
2129.5,-0.264742675
2129.6,-0.251778947
2129.7,-0.21417061
2129.8,-0.155600169
2129.9,-0.081801807
2130,-9.69022E-11
2130.1,0.081797727
2130.2,0.155584646
2130.3,0.214138562
2130.4,0.251728714
2130.5,0.264676652
2130.6,0.2517162
2130.7,0.214117273
2130.8,0.155561445
2130.9,0.081781463
2131,9.75127E-11
2131.1,-0.081777412
2131.2,-0.155546032
2131.3,-0.214085453
2131.4,-0.251666325
2131.5,-0.2646111
2131.6,-0.251653901
2131.7,-0.214064316
2131.8,-0.155522997
2131.9,-0.081761265
2132,-9.83638E-11
2132.1,0.081757242
2132.2,0.155507694
2132.3,0.214032723
2132.4,0.251604382
2132.5,0.264546015
2132.6,0.251592046
2132.7,0.214011737
2132.8,0.155484823
2132.9,0.08174121
2133,9.89741E-11
2133.1,-0.081737216
2133.2,-0.15546963
2133.3,-0.213980369
2133.4,-0.25154288
2133.5,-0.264481395
2133.6,-0.251530633
2133.7,-0.213959532
2133.8,-0.155446922
2133.9,-0.081721298
2134,-9.98247E-11
2134.1,0.081717333
2134.2,0.155431837
2134.3,0.213928389
2134.4,0.251481818
2134.5,0.264417236
2134.6,0.251469657
2134.7,0.213907701
2134.8,0.155409291
2134.9,0.081701529
2135,1.00435E-10
2135.1,-0.081697592
2135.2,-0.155394314
2135.3,-0.21387678
2135.4,-0.25142119
2135.5,-0.264353535
2135.6,-0.251409117
2135.7,-0.213856239
2135.8,-0.155371928
2135.9,-0.0816819
2136,-1.01285E-10
2136.1,0.081677991
2136.2,0.155357058
2136.3,0.213825538
2136.4,0.251360996
2136.5,0.264290288
2136.6,0.251349009
2136.7,0.213805144
2136.8,0.155334833
2136.9,0.081662412
2137,1.01894E-10
2137.1,-0.081658531
2137.2,-0.155320068
2137.3,-0.213774663
2137.4,-0.251301231
2137.5,-0.264227492
2137.6,-0.251289329
2137.7,-0.213754414
2137.8,-0.155298001
2137.9,-0.081643062
2138,-1.02744E-10
2138.1,0.081639209
2138.2,0.155283342
2138.3,0.21372415
2138.4,0.251241892
2138.5,0.264165144
2138.6,0.251230075
2138.7,0.213704046
2138.8,0.155261433
2138.9,0.081623851
2139,1.03353E-10
2139.1,-0.081620025
2139.2,-0.155246879
2139.3,-0.213673998
2139.4,-0.251182977
2139.5,-0.264103241
2139.6,-0.251171244
2139.7,-0.213654037
2139.8,-0.155225125
2139.9,-0.081604777
2140,-1.04203E-10
2140.1,0.081600978
2140.2,0.155210675
2140.3,0.213624203
2140.4,0.251124482
2140.5,0.26404178
2140.6,0.251112833
2140.7,0.213604385
2140.8,0.155189077
2140.9,0.081585838
2141,1.04812E-10
2141.1,-0.081582067
2141.2,-0.155174729
2141.3,-0.213574764
2141.4,-0.251066404
2141.5,-0.263980757
2141.6,-0.251054839
2141.7,-0.213555088
2141.8,-0.155153286
2141.9,-0.081567035
2142,-1.05661E-10
2142.1,0.08156329
2142.2,0.15513904
2142.3,0.213525678
2142.4,0.251008741
2142.5,0.26392017
2142.6,0.250997258
2142.7,0.213506141
2142.8,0.15511775
2142.9,0.081548366
2143,1.06269E-10
2143.1,-0.081544648
2143.2,-0.155103606
2143.3,-0.213476941
2143.4,-0.250951489
2143.5,-0.263860015
2143.6,-0.250940088
2143.7,-0.213457545
2143.8,-0.155082467
2143.9,-0.08152983
2144,-1.07118E-10
2144.1,0.081526139
2144.2,0.155068425
2144.3,0.213428553
2144.4,0.250894646
2144.5,0.263800289
2144.6,0.250883326
2144.7,0.213409294
2144.8,0.155047436
2144.9,0.081511427
2145,1.07726E-10
2145.1,-0.081507762
2145.2,-0.155033494
2145.3,-0.21338051
2145.4,-0.250838208
2145.5,-0.263740989
2145.6,-0.250826969
2145.7,-0.213361388
2145.8,-0.155012656
2145.9,-0.081493155
2146,-1.08574E-10
2146.1,0.081489516
2146.2,0.154998813
2146.3,0.213332809
2146.4,0.250782172
2146.5,0.263682112
2146.6,0.250771013
2146.7,0.213313824
2146.8,0.154978123
2146.9,0.081475013
2147,1.09183E-10
2147.1,-0.0814714
2147.2,-0.154964379
2147.3,-0.213285449
2147.4,-0.250726537
2147.5,-0.263623655
2147.6,-0.250715458
2147.7,-0.213266599
2147.8,-0.154943837
2147.9,-0.081457
2148,-1.1003E-10
2148.1,0.081453413
2148.2,0.154930191
2148.3,0.213238426
2148.4,0.250671298
2148.5,0.263565616
2148.6,0.250660298
2148.7,0.213219712
2148.8,0.154909795
2148.9,0.081439116
2149,1.10878E-10
2149.1,-0.081435555
2149.2,-0.154896246
2149.3,-0.213191739
2149.4,-0.250616454
2149.5,-0.26350799
2149.6,-0.250605532
2149.7,-0.213173158
2149.8,-0.154875996
2149.9,-0.08142136
2150,-1.11486E-10
2150.1,0.081417824
2150.2,0.154862544
2150.3,0.213145386
2150.4,0.250562001
2150.5,0.263450776
2150.6,0.250551157
2150.7,0.213126937
2150.8,0.154842439
2150.9,0.08140373
2151,1.12333E-10
2151.1,-0.081400219
2151.2,-0.154829082
2151.3,-0.213099362
2151.4,-0.250507936
2151.5,-0.263393969
2151.6,-0.25049717
2151.7,-0.213081045
2151.8,-0.15480912
2151.9,-0.081386226
2152,-1.1294E-10
2152.1,0.08138274
2152.2,0.15479586
2152.3,0.213053668
2152.4,0.250454257
2152.5,0.263337568
2152.6,0.250443567
2152.7,0.213035481
2152.8,0.15477604
2152.9,0.081368847
2153,1.13787E-10
2153.1,-0.081365386
2153.2,-0.154762874
2153.3,-0.213008299
2153.4,-0.250400961
2153.5,-0.26328157
2153.6,-0.250390348
2153.7,-0.212990242
2153.8,-0.154743195
2153.9,-0.081351592
2154,-1.14394E-10
2154.1,0.081348156
2154.2,0.154730123
2154.3,0.212963254
2154.4,0.250348045
2154.5,0.263225971
2154.6,0.250337508
2154.7,0.212945326
2154.8,0.154710585
2154.9,0.08133446
2155,1.15241E-10
2155.1,-0.081331048
2155.2,-0.154697606
2155.3,-0.21291853
2155.4,-0.250295507
2155.5,-0.263170768
2155.6,-0.250285045
2155.7,-0.21290073
2155.8,-0.154678208
2155.9,-0.081317451
2156,-1.15848E-10
2156.1,0.081314063
2156.2,0.154665321
2156.3,0.212874126
2156.4,0.250243344
2156.5,0.26311596
2156.6,0.250232956
2156.7,0.212856453
2156.8,0.154646061
2156.9,0.081300562
2157,1.16694E-10
2157.1,-0.081297199
2157.2,-0.154633266
2157.3,-0.212830038
2157.4,-0.250191552
2157.5,-0.263061542
2157.6,-0.250181239
2157.7,-0.212812491
2157.8,-0.154614144
2157.9,-0.081283794
2158,-1.17301E-10
2158.1,0.081280455
2158.2,0.154601441
2158.3,0.212786264
2158.4,0.250140131
2158.5,0.263007513
2158.6,0.250129891
2158.7,0.212768843
2158.8,0.154582454
2158.9,0.081267146
2159,1.18147E-10
2159.1,-0.081263831
2159.2,-0.154569842
2159.3,-0.212742803
2159.4,-0.250089076
2159.5,-0.262953869
2159.6,-0.250078909
2159.7,-0.212725506
2159.8,-0.154550991
2159.9,-0.081250617
2160,-1.18753E-10
2160.1,0.081247325
2160.2,0.154538468
2160.3,0.212699653
2160.4,0.250038385
2160.5,0.262900608
2160.6,0.250028291
2160.7,0.212682479
2160.8,0.154519752
2160.9,0.081234205
2161,1.19599E-10
2161.1,-0.081230937
2161.2,-0.154507319
2161.3,-0.212656809
2161.4,-0.249988056
2161.5,-0.262847727
2161.6,-0.249978034
2161.7,-0.212639758
2161.8,-0.154488736
2161.9,-0.081217911
2162,-1.20205E-10
2162.1,0.081214666
2162.2,0.154476391
2162.3,0.212614272
2162.4,0.249938086
2162.5,0.262795223
2162.6,0.249928135
2162.7,0.212597342
2162.8,0.154457941
2162.9,0.081201733
2163,1.2105E-10
2163.1,-0.081198511
2163.2,-0.154445685
2163.3,-0.212572038
2163.4,-0.249888473
2163.5,-0.262743093
2163.6,-0.249878593
2163.7,-0.212555229
2163.8,-0.154427366
2163.9,-0.08118567
2164,-1.21656E-10
2164.1,0.081182471
2164.2,0.154415197
2164.3,0.212530106
2164.4,0.249839213
2164.5,0.262691336
2164.6,0.249829404
2164.7,0.212513417
2164.8,0.154397009
2164.9,0.081169722
2165,1.22501E-10
2165.1,-0.081166545
2165.2,-0.154384927
2165.3,-0.212488472
2165.4,-0.249790305
2165.5,-0.262639948
2165.6,-0.249780566
2165.7,-0.212471902
2165.8,-0.154366869
2165.9,-0.081153887
2166,-1.23107E-10
2166.1,0.081150734
2166.2,0.154354873
2166.3,0.212447136
2166.4,0.249741746
2166.5,0.262588926
2166.6,0.249732076
2166.7,0.212430684
2166.8,0.154336943
2166.9,0.081138166
2167,1.23952E-10
2167.1,-0.081135035
2167.2,-0.154325033
2167.3,-0.212406094
2167.4,-0.249693534
2167.5,-0.262538269
2167.6,-0.249683933
2167.7,-0.21238976
2167.8,-0.154307231
2167.9,-0.081122557
2168,-1.24558E-10
2168.1,0.081119448
2168.2,0.154295406
2168.3,0.212365346
2168.4,0.249645665
2168.5,0.262487973
2168.6,0.249636132
2168.7,0.212349128
2168.8,0.154277732
2168.9,0.081107059
2169,1.25402E-10
2169.1,-0.081103972
2169.2,-0.154265991
2169.3,-0.212324888
2169.4,-0.249598138
2169.5,-0.262438036
2169.6,-0.249588673
2169.7,-0.212308785
2169.8,-0.154248442
2169.9,-0.081091671
2170,-1.26008E-10
2170.1,0.081088607
2170.2,0.154236785
2170.3,0.212284718
2170.4,0.24955095
2170.5,0.262388455
2170.6,0.249541553
2170.7,0.212268731
2170.8,0.154219362
2170.9,0.081076394
2171,1.26852E-10
2171.1,-0.081073351
2171.2,-0.154207788
2171.3,-0.212244836
2171.4,-0.249504098
2171.5,-0.262339227
2171.6,-0.249494768
2171.7,-0.212228962
2171.8,-0.154190489
2171.9,-0.081061225
2172,-1.27457E-10
2172.1,0.081058204
2172.2,0.154178997
2172.3,0.212205237
2172.4,0.249457581
2172.5,0.262290351
2172.6,0.249448318
2172.7,0.212189477
2172.8,0.154161822
2172.9,0.081046165
2173,1.28301E-10
2173.1,-0.081043166
2173.2,-0.154150412
2173.3,-0.212165922
2173.4,-0.249411396
2173.5,-0.262241824
2173.6,-0.249402199
2173.7,-0.212150274
2173.8,-0.154133359
2173.9,-0.081031212
2174,-1.28906E-10
2174.1,0.081028234
2174.2,0.154122031
2174.3,0.212126886
2174.4,0.24936554
2174.5,0.262193643
2174.6,0.249356408
2174.7,0.212111351
2174.8,0.1541051
2174.9,0.081016366
2175,1.2975E-10
2175.1,-0.081013409
2175.2,-0.154093853
2175.3,-0.21208813
2175.4,-0.249320012
2175.5,-0.262145806
2175.6,-0.249310945
2175.7,-0.212072705
2175.8,-0.154077042
2175.9,-0.081001626
2176,-1.30355E-10
2176.1,0.08099869
2176.2,0.154065875
2176.3,0.21204965
2176.4,0.249274808
2176.5,0.26209831
2176.6,0.249265806
2176.7,0.212034335
2176.8,0.154049185
2176.9,0.08098699
2177,1.31198E-10
2177.1,-0.080984076
2177.2,-0.154038097
2177.3,-0.212011444
2177.4,-0.249229926
2177.5,-0.262051152
2177.6,-0.249220989
2177.7,-0.211996238
2177.8,-0.154021526
2177.9,-0.08097246
2178,-1.31803E-10
2178.1,0.080969566
2178.2,0.154010517
2178.3,0.211973511
2178.4,0.249185365
2178.5,0.262004332
2178.6,0.249176491
2178.7,0.211958414
2178.8,0.153994064
2178.9,0.080958033
2179,1.32646E-10
2179.1,-0.080955159
2179.2,-0.153983135
2179.3,-0.211935848
2179.4,-0.249141122
2179.5,-0.261957845
2179.6,-0.249132312
2179.7,-0.211920859
2179.8,-0.153966799
2179.9,-0.080943709
2180,-1.33251E-10
2180.1,0.080940856
2180.2,0.153955947
2180.3,0.211898455
2180.4,0.249097195
2180.5,0.26191169
2180.6,0.249088447
2180.7,0.211883572
2180.8,0.153939728
2180.9,0.080929487
2181,1.34094E-10
2181.1,-0.080926654
2181.2,-0.153928953
2181.3,-0.211861328
2181.4,-0.249053581
2181.5,-0.261865864
2181.6,-0.249044895
2181.7,-0.211846551
2181.8,-0.15391285
2181.9,-0.080915366
2182,-1.34698E-10
2182.1,0.080912554
2182.2,0.153902152
2182.3,0.211824466
2182.4,0.249010278
2182.5,0.261820365
2182.6,0.249001654
2182.7,0.211809795
2182.8,0.153886164
2182.9,0.080901347
2183,1.35541E-10
2183.1,-0.080898554
2183.2,-0.153875542
2183.3,-0.211787866
2183.4,-0.248967284
2183.5,-0.261775191
2183.6,-0.248958722
2183.7,-0.2117733
2183.8,-0.153859668
2183.9,-0.080887427
2184,-1.36145E-10
2184.1,0.080884655
2184.2,0.153849122
2184.3,0.211751528
2184.4,0.248924596
2184.5,0.261730339
2184.6,0.248916095
2184.7,0.211737066
2184.8,0.153833361
2184.9,0.080873607
2185,1.36988E-10
2185.1,-0.080870854
2185.2,-0.153822891
2185.3,-0.21171545
2185.4,-0.248882213
2185.5,-0.261685807
2185.6,-0.248873773
2185.7,-0.211701091
2185.8,-0.153807242
2185.9,-0.080859885
2186,-1.37592E-10
2186.1,0.080857152
2186.2,0.153796846
2186.3,0.211679628
2186.4,0.248840133
2186.5,0.261641593
2186.6,0.248831753
2186.7,0.211665372
2186.8,0.153781309
2186.9,0.080846261
2187,1.38434E-10
2187.1,-0.080843548
2187.2,-0.153770988
2187.3,-0.211644063
2187.4,-0.248798353
2187.5,-0.261597694
2187.6,-0.248790033
2187.7,-0.211629908
2187.8,-0.153755562
2187.9,-0.080832734
2188,-1.39038E-10
2188.1,0.08083004
2188.2,0.153745314
2188.3,0.211608751
2188.4,0.248756871
2188.5,0.261554108
2188.6,0.24874861
2188.7,0.211594697
2188.8,0.153729998
2188.9,0.080819304
2189,1.3988E-10
2189.1,-0.080816629
2189.2,-0.153719823
2189.3,-0.211573691
2189.4,-0.248715685
2189.5,-0.261510834
2189.6,-0.248707483
2189.7,-0.211559737
2189.8,-0.153704616
2189.9,-0.08080597
2190,-1.40484E-10
2190.1,0.080803314
2190.2,0.153694514
2190.3,0.211538881
2190.4,0.248674793
2190.5,0.261467868
2190.6,0.248666649
2190.7,0.211525026
2190.8,0.153679416
2190.9,0.08079273
2191,1.41326E-10
2191.1,-0.080790094
2191.2,-0.153669385
2191.3,-0.211504319
2191.4,-0.248634192
2191.5,-0.261425208
2191.6,-0.248626107
2191.7,-0.211490564
2191.8,-0.153654395
2191.9,-0.080779586
2192,-1.4193E-10
2192.1,0.080776968
2192.2,0.153644436
2192.3,0.211470004
2192.4,0.248593881
2192.5,0.261382853
2192.6,0.248585854
2192.7,0.211456347
2192.8,0.153629553
2192.9,0.080766535
2193,1.42772E-10
2193.1,-0.080763935
2193.2,-0.153619665
2193.3,-0.211435934
2193.4,-0.248553858
2193.5,-0.261340801
2193.6,-0.248545888
2193.7,-0.211422374
2193.8,-0.153604888
2193.9,-0.080753577
2194,-1.43375E-10
2194.1,0.080750996
2194.2,0.153595071
2194.3,0.211402107
2194.4,0.24851412
2194.5,0.261299048
2194.6,0.248506207
2194.7,0.211388644
2194.8,0.153580398
2194.9,0.080740711
2195,1.44217E-10
2195.1,-0.080738149
2195.2,-0.153570652
2195.3,-0.211368521
2195.4,-0.248474666
2195.5,-0.261257593
2195.6,-0.248466809
2195.7,-0.211355154
2195.8,-0.153556084
2195.9,-0.080727938
2196,-1.44821E-10
2196.1,0.080725394
2196.2,0.153546407
2196.3,0.211335175
2196.4,0.248435493
2196.5,0.261216434
2196.6,0.248427692
2196.7,0.211321903
2196.8,0.153531943
2196.9,0.080715255
2197,1.45662E-10
2197.1,-0.080712729
2197.2,-0.153522335
2197.3,-0.211302066
2197.4,-0.2483966
2197.5,-0.261175568
2197.6,-0.248388855
2197.7,-0.211288889
2197.8,-0.153507975
2197.9,-0.080702663
2198,-1.46265E-10
2198.1,0.080700155
2198.2,0.153498435
2198.3,0.211269194
2198.4,0.248357984
2198.5,0.261134994
2198.6,0.248350294
2198.7,0.211256111
2198.8,0.153484177
2198.9,0.080690161
2199,1.47106E-10
2199.1,-0.080687671
2199.2,-0.153474705
2199.3,-0.211236557
2199.4,-0.248319644
2199.5,-0.26109471
2199.6,-0.248312009
2199.7,-0.211223567
2199.8,-0.153460549
2199.9,-0.080677748
2200,-1.4771E-10
2200.1,0.311898338
2200.2,0.59278231
2200.3,0.815231716
2200.4,0.957585673
2200.5,1.00605152
2200.6,0.956040893
2200.7,0.812603562
2200.8,0.589918079
2200.9,0.309890553
2201,5.70238E-10
2201.1,-0.290069606
2201.2,-0.551567078
2201.3,-0.758922209
2201.4,-0.891879305
2201.5,-0.937475836
2201.6,-0.891306157
2201.7,-0.757947109
2201.8,-0.550504398
2201.9,-0.289324693
2202,-5.34893E-10
2202.1,0.306988135
2202.2,0.583477042
2202.3,0.802471414
2202.4,0.942640437
2202.5,0.990395205
2202.6,0.941205844
2202.7,0.800030721
2202.8,0.580817112
2202.9,0.305123562
2203,5.67122E-10
2203.1,-0.288224937
2203.2,-0.548063882
2203.3,-0.754108133
2203.4,-0.886229011
2203.5,-0.931544205
2203.6,-0.885673802
2203.7,-0.753163554
2203.8,-0.547034464
2203.9,-0.287503339
2204,-5.36837E-10
2204.1,0.302428168
2204.2,0.574835503
2204.3,0.790621282
2204.4,0.92876122
2204.5,0.975855629
2204.6,0.927428954
2204.7,0.78835468
2204.8,0.572365301
2204.9,0.300696592
2205,5.64466E-10
2205.1,-0.286438004
2205.2,-0.544670335
2205.3,-0.749444737
2205.4,-0.88075557
2205.5,-0.925798231
2205.6,-0.880217739
2205.7,-0.748529722
2205.8,-0.543673137
2205.9,-0.285738992
2206,-5.38821E-10
2206.1,0.298193456
2206.2,0.56681035
2206.3,0.7796164
2206.4,0.915871984
2206.5,0.962353136
2206.6,0.914634746
2206.7,0.777511471
2206.8,0.564516343
2206.9,0.29658539
2207,5.62244E-10
2207.1,-0.284707002
2207.2,-0.541383005
2207.3,-0.744927304
2207.4,-0.875453446
2207.5,-0.920232105
2207.6,-0.874932448
2207.7,-0.744040929
2207.8,-0.540417019
2207.9,-0.284029869
2208,-5.40846E-10
2208.1,0.294260799
2208.2,0.559357617
2208.3,0.769396477
2208.4,0.903902115
2208.5,0.949813752
2208.6,0.902753127
2208.7,0.767441689
2208.8,0.557227238
2208.9,0.292767434
2209,5.60431E-10
2209.1,-0.28303018
2209.2,-0.538198567
2209.3,-0.740551265
2209.4,-0.870317276
2209.5,-0.914840197
2209.6,-0.869812586
2209.7,-0.739692633
2209.8,-0.537262816
2209.9,-0.282374241
2210,-5.4291E-10
2210.1,0.290608652
2210.2,0.552436476
2210.3,0.759905525
2210.4,0.892786037
2210.5,0.938168782
2210.6,0.891719004
2210.7,0.758090169
2210.8,0.550458053
2210.9,0.289221805
2211,5.59002E-10
2211.1,-0.281405842
2211.2,-0.535113801
2211.3,-0.736312194
2211.4,-0.865341867
2211.5,-0.909617053
2211.6,-0.864852973
2211.7,-0.735480437
2211.8,-0.534207339
2211.9,-0.280770434
2212,-5.45013E-10
2212.1,0.287217006
2212.2,0.546009007
2212.3,0.751091546
2212.4,0.882462849
2212.5,0.927354428
2212.6,0.881471927
2212.7,0.749405676
2212.8,0.544171702
2212.9,0.285929081
2213,5.57934E-10
2213.1,-0.279832346
2213.2,-0.532125588
2213.3,-0.732205806
2213.4,-0.860522187
2213.5,-0.904557393
2213.6,-0.860048596
2213.7,-0.731400082
2213.8,-0.531247498
2213.9,-0.279216825
2214,-5.47155E-10
2214.1,0.28406728
2214.2,0.540039999
2214.3,0.742906253
2214.4,0.872875998
2214.5,0.917311443
2214.6,0.871955756
2214.7,0.741340633
2214.8,0.538333746
2214.9,0.282871221
2215,5.57206E-10
2215.1,-0.278308099
2215.2,-0.529230904
2215.3,-0.728227946
2215.4,-0.855853362
2215.5,-0.899656099
2215.6,-0.855394593
2215.7,-0.727447441
2215.8,-0.528380298
2215.9,-0.277711844
2216,-5.49336E-10
2216.1,0.281142219
2216.2,0.534496751
2216.3,0.735304803
2216.4,0.86397296
2216.5,0.907984807
2216.6,0.863118357
2216.7,0.733850856
2216.8,0.532912202
2216.9,0.280031473
2217,5.56798E-10
2217.1,-0.276831561
2217.2,-0.526426824
2217.3,-0.724374591
2217.4,-0.851330669
2217.5,-0.894908213
2217.6,-0.85088626
2217.7,-0.723618517
2217.8,-0.525602841
2217.9,-0.276253969
2218,-5.51556E-10
2218.1,0.278425798
2218.2,0.529348893
2218.3,0.728245552
2218.4,0.85570496
2218.5,0.899323425
2218.6,0.854911315
2218.7,0.726895313
2218.8,0.527877367
2218.9,0.277394279
2219,5.56691E-10
2219.1,-0.275401238
2219.2,-0.52371051
2219.3,-0.720641846
2219.4,-0.846949535
2219.5,-0.890308935
2219.6,-0.846519036
2219.7,-0.719909436
2219.8,-0.522912318
2219.9,-0.274841724
2220,-5.53814E-10
2220.1,0.275903134
2220.2,0.524568222
2220.3,0.721689825
2220.4,0.848026703
2220.5,0.891279844
2220.6,0.847289668
2220.7,0.720435896
2220.8,0.523201658
2220.9,0.274945192
2221,5.56867E-10
2221.1,-0.274015683
2221.2,-0.521079216
2221.3,-0.717025934
2221.4,-0.842705529
2221.5,-0.885853613
2221.6,-0.842288505
2221.7,-0.716316449
2221.8,-0.520306007
2221.9,-0.273473682
2222,-5.56109E-10
2222.1,0.273560408
2222.2,0.520128549
2222.3,0.715601707
2222.4,0.840896123
2222.5,0.883809999
2222.6,0.840211659
2222.7,0.714437219
2222.8,0.51885946
2222.9,0.272670794
2223,5.57308E-10
2223.1,-0.272673496
2223.2,-0.51853028
2223.3,-0.7135232
2223.4,-0.83859436
2223.5,-0.881537741
2223.6,-0.838190388
2223.7,-0.712835921
2223.8,-0.517781273
2223.9,-0.27214846
2224,-5.58442E-10
2224.1,0.271384784
2224.2,0.516005551
2224.3,0.709947844
2224.4,0.834274156
2224.5,0.876872964
2224.6,0.833638513
2224.7,0.708866417
2224.8,0.514826983
2224.9,0.270558625
2225,5.57999E-10
2225.1,-0.271373319
2225.2,-0.516061126
2225.3,-0.710130099
2225.4,-0.834611868
2225.5,-0.877356955
2225.6,-0.834220541
2225.7,-0.709464332
2225.8,-0.515335563
2225.9,-0.270864716
2226,-5.60812E-10
2226.1,0.269364344
2226.2,0.512176638
2226.3,0.704697262
2226.4,0.828124522
2226.5,0.870430737
2226.6,0.827534219
2226.7,0.703692971
2226.8,0.511082136
2226.9,0.268597114
2227,5.58925E-10
2227.1,-0.270113837
2227.2,-0.513669255
2227.3,-0.706843202
2227.4,-0.830754028
2227.5,-0.873307026
2227.6,-0.830374949
2227.7,-0.706198274
2227.8,-0.512966402
2227.9,-0.269621154
2228,-5.63218E-10
2228.1,0.267488018
2228.2,0.508620836
2228.3,0.699821195
2228.4,0.822413531
2228.5,0.864448023
2228.6,0.821865333
2228.7,0.698888538
2228.8,0.507604403
2228.9,0.266775514
2229,5.60071E-10
2229.1,-0.268893777
2229.2,-0.51135225
2229.3,-0.703659184
2229.4,-0.827016937
2229.5,-0.869383858
2229.6,-0.826649723
2229.7,-0.703034441
2229.8,-0.510671395
2229.9,-0.268416514
2230,-5.6566E-10
2230.1,0.265745528
2230.2,0.505318663
2230.3,0.695292929
2230.4,0.817109895
2230.5,0.858892045
2230.6,0.816600799
2230.7,0.694426798
2230.8,0.504374731
2230.9,0.265083845
2231,5.61425E-10
2231.1,-0.267711904
2231.2,-0.509107765
2231.3,-0.700574825
2231.4,-0.823396815
2231.5,-0.865583485
2231.6,-0.823041095
2231.7,-0.699969636
2231.8,-0.508448222
2231.9,-0.26724958
2232,-5.68138E-10
2232.1,0.264127327
2232.2,0.502252029
2232.3,0.691087657
2232.4,0.812184559
2232.5,0.853732366
2232.6,0.811711776
2232.7,0.690283305
2232.8,0.501375425
2232.9,0.26351284
2233,5.62973E-10
2233.1,-0.266567024
2233.2,-0.506933533
2233.3,-0.697587005
2233.4,-0.819890003
2233.5,-0.861902062
2233.6,-0.819545416
2233.7,-0.697000759
2233.8,-0.506294633
2233.9,-0.26611917
2234,-5.70651E-10
2234.1,0.262624549
2234.2,0.499404132
2234.3,0.68718234
2234.4,0.807610538
2234.5,0.848940719
2234.6,0.807171478
2234.7,0.686435361
2234.8,0.498590055
2234.9,0.262053893
2235,5.64704E-10
2235.1,-0.265457977
2235.2,-0.504827353
2235.3,-0.694692703
2235.4,-0.816492952
2235.5,-0.858335866
2235.6,-0.816159151
2235.7,-0.694124806
2235.8,-0.50420845
2235.9,-0.265024141
2236,-5.73198E-10
2236.1,0.261228961
2236.2,0.496759371
2236.3,0.683555582
2236.4,0.803362775
2236.5,0.844490851
2236.6,0.802955033
2236.7,0.682861884
2236.8,0.496003361
2236.9,0.260699009
2237,5.66607E-10
2237.1,-0.264383644
2237.2,-0.502787096
2237.3,-0.691888991
2237.4,-0.813202228
2237.5,-0.854881292
2237.6,-0.812878875
2237.7,-0.69133887
2237.8,-0.502187565
2237.9,-0.263963387
2238,-5.7578E-10
2238.1,0.259932919
2238.2,0.494303256
2238.3,0.680187515
2238.4,0.799417998
2238.5,0.840358385
2238.6,0.799039339
2238.7,0.679543298
2238.8,0.493601171
2238.9,0.259440768
2239,5.68671E-10
2239.1,-0.263342937
2239.2,-0.500810699
2239.3,-0.689173035
2239.4,-0.810014503
2239.5,-0.851534844
2239.6,-0.809701271
2239.7,-0.688640132
2239.8,-0.500229933
2239.9,-0.262935834
2240,-5.78396E-10
2240.1,0.258729321
2240.2,0.492022332
2240.3,0.677059687
2240.4,0.795754594
2240.5,0.83652068
2240.6,0.795402945
2240.7,0.67646142
2240.8,0.491370325
2240.9,0.258272274
2241,5.70887E-10
2241.1,-0.262334804
2241.2,-0.498896162
2241.3,-0.686542088
2241.4,-0.806926553
2241.5,-0.848293139
2241.6,-0.806623124
2241.7,-0.686025865
2241.8,-0.498333574
2241.9,-0.261940443
2242,-5.81045E-10
